id	x	y	impact	nstart	nend	prob
gill_15194	725933.9481	6202605.107	3	5138	5150	0.5
gill_15195	617625.7584	6073227.699	3	5138	5178	0.5
gill_15196	617203.0522	6074559.771	3	5138	5178	0.5
gill_15197	617013.5852	6073591.853	3	5138	5178	0.5
gill_15198	616991.2478	6079212.306	3	5138	5178	0.5
gill_15199	616959.3202	6078508.494	3	5138	5178	0.5
gill_15200	614447.6797	6076136.094	3	5138	5178	0.5
gill_15201	618787.3228	6077634.009	3	5138	5178	0.5
gill_15202	622239.8585	6076195.725	3	5138	5178	0.5
gill_15203	619039.9833	6081194.075	3	5138	5178	0.5
gill_15204	622452.0383	6080846.065	3	5138	5178	0.5
gill_15205	620613.9786	6076530.959	3	5138	5178	0.5
gill_15206	623944.1532	6075557.584	3	5138	5178	0.5
gill_15207	726137.2316	6181460.778	3	5244	5281	0.5
gill_15208	726137.2316	6181860.778	3	5244	5281	0.5
gill_15209	725737.2316	6181860.778	3	5244	5281	0.5
gill_15210	726137.2316	6181860.778	3	5244	5281	0.5
gill_15211	725737.2316	6181860.778	3	5244	5281	0.5
gill_15212	725737.2316	6181460.778	3	5244	5281	0.5
gill_15213	725337.2316	6182660.778	3	5244	5281	0.5
gill_15214	725337.2316	6182260.778	3	5244	5281	0.5
gill_15215	725337.2316	6181860.778	3	5244	5281	0.5
gill_15216	725734.2242	6199533.992	3	5234	5244	0.5
gill_15217	726163.2624	6201360.454	3	5234	5244	0.5
gill_15218	722664.6662	6204079.538	3	5234	5244	0.5
gill_15219	722664.6662	6204479.538	3	5234	5244	0.5
gill_15220	728276.6025	6204612.204	3	5234	5244	0.5
gill_15221	728949.4128	6203880.775	3	5234	5244	0.5
gill_15222	728949.4128	6204280.775	3	5234	5244	0.5
gill_15223	722849.2537	6205133.346	3	5234	5244	0.5
gill_15224	721743.7618	6208807.965	3	5330	5342	0.5
gill_15225	722143.7618	6208807.965	3	5330	5342	0.5
gill_15226	723178.0632	6205045.265	3	5330	5342	0.5
gill_15227	723178.0632	6205445.265	3	5330	5342	0.5
gill_15228	721309.1142	6206166.327	3	5330	5342	0.5
gill_15229	721309.1142	6206566.327	3	5330	5342	0.5
gill_15230	726949.9463	6206110.677	3	5330	5342	0.5
gill_15231	726949.9463	6206510.677	3	5330	5342	0.5
gill_15232	722633.1403	6206114.644	3	5330	5342	0.5
gill_15233	722633.1403	6205714.644	3	5330	5342	0.5
gill_15234	606955.5578	6064626.278	3	5330	5474	0.5
gill_15235	607355.5578	6064626.278	3	5330	5474	0.5
gill_15236	604291.6819	6068328.18	3	5330	5474	0.5
gill_15237	603891.6819	6068328.18	3	5330	5474	0.5
gill_15238	607495.2629	6065476.275	3	5330	5474	0.5
gill_15239	607495.2629	6065876.275	3	5330	5474	0.5
gill_15240	607095.2629	6065876.275	3	5330	5474	0.5
gill_15241	604037.4121	6066312.037	3	5330	5474	0.5
gill_15242	604037.4121	6066712.037	3	5330	5474	0.5
gill_15243	607157.0987	6069026.017	3	5330	5474	0.5
gill_15244	607157.0987	6069026.017	3	5330	5474	0.5
gill_15245	606757.0987	6069026.017	3	5330	5474	0.5
gill_15246	739487.5359	6179866.812	3	5388	5425	0.5
gill_15247	739887.5359	6179866.812	3	5388	5425	0.5
gill_15248	739487.5359	6179866.812	3	5388	5425	0.5
gill_15249	739487.5359	6179466.812	3	5388	5425	0.5
gill_15250	732143.6557	6179769.889	3	5388	5425	0.5
gill_15251	732143.6557	6179369.889	3	5388	5425	0.5
gill_15252	732143.6557	6178969.889	3	5388	5425	0.5
gill_15253	731743.6557	6178969.889	3	5388	5425	0.5
gill_15254	731343.6557	6178969.889	3	5388	5425	0.5
gill_15255	725908.8742	6206334.887	3	5378	5388	0.5
gill_15256	725908.8742	6206734.887	3	5378	5388	0.5
gill_15257	728026.0402	6205132.907	3	5378	5388	0.5
gill_15258	728426.0402	6205132.907	3	5378	5388	0.5
gill_15259	725054.3002	6202054.541	3	5378	5388	0.5
gill_15260	725054.3002	6201654.541	3	5378	5388	0.5
gill_15261	725371.6548	6205883.829	3	5378	5388	0.5
gill_15262	725371.6548	6205483.829	3	5378	5388	0.5
gill_15263	724431.8325	6207338.071	3	5378	5388	0.5
gill_15264	724431.8325	6207738.071	3	5378	5388	0.5
gill_15265	722062.5073	6203988.318	3	5378	5388	0.5
gill_15266	721662.5073	6203988.318	3	5378	5388	0.5
gill_15273	617243.33	6077187.227	3	5426	5466	0
gill_15274	617259.2849	6080504.596	3	5426	5466	0
gill_15275	618952.5176	6076054.674	3	5426	5466	0.5
gill_15276	618832.0794	6076004.299	3	5426	5466	0
gill_15277	618758.5275	6076316.533	3	5426	5466	0
gill_15278	606951.3701	6064900.467	3	5426	5474	0.5
gill_15279	607351.3701	6064900.467	3	5426	5474	0.5
gill_15280	606951.3701	6064900.467	3	5426	5474	0.5
gill_15281	610188.892	6063533.604	3	5426	5474	0.5
gill_15282	609788.892	6063533.604	3	5426	5474	0.5
gill_15283	609388.892	6063533.604	3	5426	5474	0.5
gill_15284	610185.0904	6065098.872	3	5426	5474	0.5
gill_15285	609785.0904	6065098.872	3	5426	5474	0.5
gill_15286	609785.0904	6065498.872	3	5426	5474	0.5
gill_15287	605430.7851	6064019.751	3	5426	5474	0.5
gill_15288	605430.7851	6063619.751	3	5426	5474	0.5
gill_15289	605430.7851	6063219.751	3	5426	5474	0.5
gill_15300	606208.9019	6065043.676	3	5474	5570	0.5
gill_15301	606208.9019	6065443.676	3	5474	5570	0.5
gill_15302	606208.9019	6065043.676	3	5474	5570	0.5
gill_15303	606608.9019	6065043.676	3	5474	5570	0.5
gill_15304	606608.9019	6064643.676	3	5474	5570	0.5
gill_15305	606608.9019	6065043.676	3	5474	5570	0.5
gill_15306	606095.5352	6063853.171	3	5474	5570	0.5
gill_15307	606095.5352	6064253.171	3	5474	5570	0.5
gill_15308	605695.5352	6064253.171	3	5474	5570	0.5
gill_15309	605295.5352	6064253.171	3	5474	5570	0.5
gill_15310	604895.5352	6064253.171	3	5474	5570	0.5
gill_15311	604895.5352	6063853.171	3	5474	5570	0.5
gill_15312	606769.0672	6065929.949	3	5474	5570	0.5
gill_15313	607169.0672	6065929.949	3	5474	5570	0.5
gill_15314	606769.0672	6065929.949	3	5474	5570	0.5
gill_15315	607169.0672	6065929.949	3	5474	5570	0.5
gill_15316	607169.0672	6066329.949	3	5474	5570	0.5
gill_15317	606769.0672	6066329.949	3	5474	5570	0.5
gill_15318	606639.2075	6069137.623	3	5474	5570	0.5
gill_15319	606239.2075	6069137.623	3	5474	5570	0.5
gill_15320	606639.2075	6069137.623	3	5474	5570	0.5
gill_15321	606639.2075	6068737.623	3	5474	5570	0.5
gill_15322	606639.2075	6069137.623	3	5474	5570	0.5
gill_15323	606239.2075	6069137.623	3	5474	5570	0.5
gill_15327	626900.4943	6087660.903	3	5522	5562	0.5
gill_15328	623520.5047	6086489.379	3	5522	5562	0.5
gill_15329	623120.5047	6086489.379	3	5522	5562	0.5
gill_15330	623921.6328	6092213.777	3	5522	5562	0.5
gill_15331	627966.8154	6092797.324	3	5522	5562	0.5
gill_15332	628366.8154	6092797.324	3	5522	5562	0.5
gill_15333	628232.3457	6090661.767	3	5522	5562	0.5
gill_15334	627026.5019	6088956.287	3	5522	5562	0.5
gill_15335	627426.5019	6088956.287	3	5522	5562	0.5
gill_15341	625333.5634	6046138.438	3	5570	5610	0
gill_15342	622242.9172	6045466.527	3	5570	5610	0
gill_15343	625712.0588	6048346.354	3	5570	5610	0
gill_15344	627786.0021	6045757.996	3	5570	5610	0
gill_15345	623574.8715	6042834.399	3	5570	5610	0
gill_15346	625141.1667	6048607.27	3	5570	5610	0.5
gill_15347	619116.1929	6083614.663	3	5570	5610	0
gill_15348	621850.886	6079084.297	3	5570	5610	0
gill_15349	620963.9614	6084049.46	3	5570	5610	0
gill_15350	619807.9005	6079454.014	3	5570	5610	0.5
gill_15351	622707.2643	6081532.463	3	5570	5610	0
gill_15352	621808.7748	6079789.891	3	5570	5610	0
gill_15353	615727.4579	6079840.279	3	5570	5610	0.5
gill_15354	617634.2057	6079097.567	3	5570	5610	0
gill_15355	618088.4143	6077291.763	3	5570	5610	0.5
gill_15356	617841.5091	6077015.554	3	5570	5610	0
gill_15357	616384.3376	6079000.461	3	5570	5610	0.5
gill_15358	621422.3425	6080573.07	3	5570	5610	0
gill_15359	624106.8328	6078510.209	3	5570	5610	0
gill_15360	621740.1836	6078268.546	3	5570	5610	0.5
gill_15361	620623.0486	6081280.791	3	5570	5610	0
gill_15362	622804.7075	6075855.865	3	5570	5610	0
gill_15363	622943.9802	6077775.969	3	5570	5610	0
gill_15369	726704.8183	6206781.024	3	5618	5630	0.5
gill_15370	727104.8183	6206781.024	3	5618	5630	0.5
gill_15371	722071.3585	6206021.074	3	5618	5630	0.5
gill_15372	722071.3585	6205621.074	3	5618	5630	0.5
gill_15373	726181.9691	6208862.582	3	5618	5630	0.5
gill_15374	726581.9691	6208862.582	3	5618	5630	0.5
gill_15375	726341.4539	6208739.375	3	5618	5630	0.5
gill_15376	726341.4539	6208339.375	3	5618	5630	0.5
gill_15377	725247.4753	6207978.868	3	5618	5630	0.5
gill_15378	725247.4753	6207578.868	3	5618	5630	0.5
gill_15379	726205.2678	6208362.303	3	5618	5630	0.5
gill_15380	726205.2678	6207962.303	3	5618	5630	0.5
gill_15381	615097.8165	6078126.29	3	5618	5658	0.5
gill_15382	614697.8165	6078126.29	3	5618	5658	0.5
gill_15383	614697.8165	6077726.29	3	5618	5658	0.5
gill_15384	615097.8165	6077726.29	3	5618	5658	0.5
gill_15385	615043.1022	6078397.653	3	5618	5658	0.5
gill_15386	615043.1022	6077997.653	3	5618	5658	0.5
gill_15387	615443.1022	6077997.653	3	5618	5658	0.5
gill_15388	615843.1022	6077997.653	3	5618	5658	0.5
gill_15389	616243.1022	6077997.653	3	5618	5658	0.5
gill_15390	616402.4679	6075703.34	3	5618	5658	0.5
gill_15391	616802.4679	6075703.34	3	5618	5658	0.5
gill_15392	616402.4679	6075703.34	3	5618	5658	0.5
gill_15393	616802.4679	6075703.34	3	5618	5658	0.5
gill_15394	616092.531	6079013.04	3	5618	5658	0.5
gill_15395	616492.531	6079013.04	3	5618	5658	0.5
gill_15396	616092.531	6079013.04	3	5618	5658	0.5
gill_15397	616092.531	6079413.04	3	5618	5658	0.5
gill_15398	615692.531	6079413.04	3	5618	5658	0.5
gill_15410	728090.7732	6200498.459	3	5666	5676	0.5
gill_15411	726769.3988	6201777.205	3	5666	5676	0.5
gill_15412	727154.0993	6203364.73	3	5666	5676	0.5
gill_15413	727154.0993	6202964.73	3	5666	5676	0.5
gill_15414	726837.8855	6204568.147	3	5666	5676	0.5
gill_15415	726012.8516	6204059.561	3	5666	5676	0.5
gill_15416	726012.8516	6204459.561	3	5666	5676	0.5
gill_15417	724319.4667	6204812.695	3	5666	5676	0.5
gill_15418	617708.0825	6075032.838	3	5666	5706	0.5
gill_15419	616865.1604	6077835.458	3	5666	5706	0.5
gill_15420	617265.1604	6077835.458	3	5666	5706	0.5
gill_15421	613605.0535	6074157.802	3	5666	5706	0.5
gill_15422	619531.3679	6080228.145	3	5666	5706	0.5
gill_15423	619531.3679	6079828.145	3	5666	5706	0.5
gill_15424	615573.8068	6075329.273	3	5666	5706	0.5
gill_15425	615573.8068	6075729.273	3	5666	5706	0.5
gill_15426	604141.1471	6069102.234	3	5666	5858	0.5
gill_15427	604141.1471	6069502.234	3	5666	5858	0.5
gill_15428	605336.6444	6072947.138	3	5666	5858	0.5
gill_15429	604936.6444	6072947.138	3	5666	5858	0.5
gill_15430	602916.3278	6068077.317	3	5666	5858	0.5
gill_15431	602516.3278	6068077.317	3	5666	5858	0.5
gill_15432	628651.4203	6090484.175	3	5666	5810	0
gill_15433	630349.7707	6090516.828	3	5666	5810	0
gill_15434	629324.6637	6091316.225	3	5666	5810	0.5
gill_15435	626459.3296	6086404.303	3	5666	5810	0
gill_15436	627652.5509	6090475.366	3	5666	5810	0.5
gill_15449	721466.6556	6205170.848	3	5714	5726	0.5
gill_15450	726763.1276	6206477.082	3	5714	5726	0.5
gill_15451	722929.7498	6204332.564	3	5714	5726	0.5
gill_15452	723329.7498	6204332.564	3	5714	5726	0.5
gill_15453	722576.018	6204622.765	3	5714	5726	0.5
gill_15454	722886.816	6206180.701	3	5714	5726	0.5
gill_15455	723286.816	6206180.701	3	5714	5726	0.5
gill_15456	721609.2076	6200475.133	3	5714	5726	0.5
gill_15457	618825.2554	6072526.966	3	5714	5754	0.5
gill_15458	618825.2554	6072126.966	3	5714	5754	0.5
gill_15459	614915.0823	6072257.135	3	5714	5754	0.5
gill_15460	614515.0823	6072257.135	3	5714	5754	0.5
gill_15461	617343.0612	6074887.04	3	5714	5754	0.5
gill_15462	616943.0612	6074887.04	3	5714	5754	0.5
gill_15463	615273.0211	6073049.424	3	5714	5754	0.5
gill_15464	615673.0211	6073049.424	3	5714	5754	0.5
gill_15465	615265.1874	6074793.069	3	5714	5754	0.5
gill_15466	615665.1874	6074793.069	3	5714	5754	0.5
gill_15526	610842.5687	6144929.157	3	5774	5811	0
gill_15527	624926.9698	6136476.251	3	5774	5811	0
gill_15528	616021.4111	6127771.174	3	5774	5811	0
gill_15529	628365.7695	6134492.604	3	5774	5811	0
gill_15530	628006.5485	6138123.476	3	5774	5811	0
gill_15531	627619.2037	6139893.929	3	5774	5811	0
gill_15532	616103.9697	6127773.339	3	5774	5811	0
gill_15533	628031.2663	6135741.199	3	5774	5811	0
gill_15534	628862.2403	6137702.97	3	5774	5811	0
gill_15535	627805.4835	6139153.247	3	5774	5811	0
gill_15536	628359.301	6134715.125	3	5774	5811	0
gill_15537	624087.7582	6134737.777	3	5774	5811	0
gill_15538	617454.8867	6127875.79	3	5774	5811	0
gill_15539	627454.6336	6139666.458	3	5774	5811	0
gill_15540	628247.0472	6138575.884	3	5774	5811	0
gill_15541	628172.0539	6136792.021	3	5774	5811	0
gill_15542	628266.2023	6135079.891	3	5774	5811	0
gill_15543	625268.611	6131809.177	3	5774	5811	0
gill_15544	628241.5112	6137239.46	3	5774	5811	0.5
gill_15545	617543.7942	6127878.151	3	5774	5811	0
gill_15546	628348.6276	6135082.286	3	5774	5811	0
gill_15547	628235.8165	6136125.743	3	5774	5811	0
gill_15548	628642.4223	6138064.028	3	5774	5811	0
gill_15549	627393.8323	6138918.624	3	5774	5811	0
gill_15550	624785.7286	6136984.472	3	5774	5811	0
gill_15551	618211.0066	6128118.608	3	5774	5811	0
gill_15552	624958.6983	6136699.853	3	5774	5811	0
gill_15553	628333.94	6138422.514	3	5774	5811	0
gill_15554	627481.9143	6140257.427	3	5774	5811	0
gill_15555	628365.7695	6134492.604	3	5774	5811	0
gill_15556	623969.8492	6131249.216	3	5774	5811	0
gill_15557	617077.6802	6127721.051	3	5774	5811	0
gill_15558	628564.2685	6137916.987	3	5774	5811	0
gill_15559	627569.7563	6137219.985	3	5774	5811	0
gill_15560	628226.02	6134933.962	3	5774	5811	0
gill_15561	627635.3029	6131876.889	3	5774	5811	0
gill_15562	618624.5385	6128575.048	3	5774	5811	0
gill_15563	628215.6374	6138129.549	3	5774	5811	0.5
gill_15564	627804.6656	6136335.946	3	5774	5811	0
gill_15565	628334.3128	6134046.271	3	5774	5811	0
gill_15566	627992.4763	6132700.101	3	5774	5811	0
gill_15567	618589.9316	6128206.687	3	5774	5811	0
gill_15568	628276.8688	6134712.73	3	5774	5811	0
gill_15569	627838.399	6136704.394	3	5774	5811	0
gill_15570	629109.1929	6137932.903	3	5774	5811	0
gill_15571	623946.2607	6135257.149	3	5774	5811	0
gill_15572	619122.317	6128966.991	3	5774	5811	0
gill_15573	625956.0251	6135982.146	3	5774	5811	0
gill_15574	629050.9037	6137107.162	3	5774	5811	0
gill_15575	628414.3641	6134349.255	3	5774	5811	0
gill_15576	627715.2421	6133504.962	3	5774	5811	0
gill_15577	618586.0553	6128351.329	3	5774	5811	0
gill_15578	628417.5118	6132712.434	3	5774	5811	0
gill_15579	628312.6512	6134791.718	3	5774	5811	0
gill_15580	628338.149	6138277.875	3	5774	5811	0
gill_15581	629101.7771	6136885.939	3	5774	5811	0.5
gill_15582	630034.6973	6110633.679	3	5774	5811	0
gill_15583	630084.4192	6108931.45	3	5774	5811	0
gill_15584	630299.8957	6107456.771	3	5774	5811	0
gill_15585	630179.6122	6105671.636	3	5774	5811	0
gill_15586	629326.5588	6111726.561	3	5774	5811	0
gill_15587	617326.924	6126469.487	3	5774	5811	0
gill_15588	627718.0143	6112871.543	3	5774	5811	0
gill_15589	629985.3969	6111010.835	3	5774	5811	0
gill_15590	630441.2383	6112872.625	3	5774	5811	0
gill_15591	630760.0868	6115042.241	3	5774	5811	0
gill_15592	630610.0737	6117109.007	3	5774	5811	0
gill_15593	630403.1553	6112648.803	3	5774	5811	0
gill_15594	629812.7551	6108177.47	3	5774	5811	0
gill_15595	632686.0075	6113094.919	3	5774	5811	0
gill_15596	629791.8551	6111740.109	3	5774	5811	0
gill_15597	630504.4889	6113542.597	3	5774	5811	0
gill_15598	630192.8585	6112642.643	3	5774	5811	0
gill_15599	630159.2938	6107898.068	3	5774	5811	0
gill_15600	629713.0261	6107216.947	3	5774	5811	0.5
gill_15601	632811.4549	6113165.476	3	5774	5811	0
gill_15602	631734.6478	6110761.612	3	5774	5811	0
gill_15603	630208.5016	6107743.613	3	5774	5811	0
gill_15604	632665.955	6112270.292	3	5774	5811	0
gill_15605	630812.4505	6113262.127	3	5774	5811	0
gill_15606	626832.5405	6115518.586	3	5774	5811	0
gill_15607	624071.732	6120117.224	3	5774	5811	0
gill_15608	627709.2456	6114730.837	3	5774	5811	0
gill_15609	629966.7562	6110119.477	3	5774	5811	0
gill_15610	629978.1394	6112569.552	3	5774	5811	0
gill_15611	629226.8603	6110766.045	3	5774	5811	0
gill_15612	629831.9275	6111897.171	3	5774	5811	0
gill_15613	629754.3946	6110180.093	3	5774	5811	0
gill_15614	632474.926	6110115.455	3	5774	5811	0
gill_15615	632596.537	6113314.961	3	5774	5811	0
gill_15616	631419.042	6114315.603	3	5774	5811	0
gill_15617	628145.5639	6108429.846	3	5774	5811	0
gill_15618	628728.5156	6107255.21	3	5774	5811	0.5
gill_15619	629701.7422	6108920.289	3	5774	5811	0
gill_15620	632631.5061	6110643.484	3	5774	5811	0
gill_15621	632346.5011	6108853.334	3	5774	5811	0
gill_15622	632915.8728	6111164.199	3	5774	5811	0
gill_15623	629796.8681	6110036.575	3	5774	5811	0
gill_15624	629725.3926	6108108.115	3	5774	5811	0
gill_15625	632140.8668	6108468.625	3	5774	5811	0
gill_15626	632715.3385	6113608.028	3	5774	5811	0
gill_15627	627246.4304	6117534.718	3	5774	5811	0
gill_15628	629672.8954	6107059.888	3	5774	5811	0
gill_15629	631981.6141	6108241.197	3	5774	5811	0
gill_15630	632436.6682	6110114.317	3	5774	5811	0
gill_15631	632887.6412	6113390.463	3	5774	5811	0
gill_15632	631023.984	6111709.408	3	5774	5811	0
gill_15633	631236.4336	6111860.428	3	5774	5811	0
gill_15634	632551.7481	6111821.469	3	5774	5811	0
gill_15635	632630.4539	6113460.734	3	5774	5811	0
gill_15636	630815.9319	6111625.339	3	5774	5811	0
gill_15637	630884.4339	6110814.477	3	5774	5811	0.5
gill_15638	632474.0632	6108857.126	3	5774	5811	0
gill_15639	632425.7466	6110481.462	3	5774	5811	0
gill_15640	632831.4642	6113990.105	3	5774	5811	0
gill_15641	627991.3836	6116665.318	3	5774	5811	0
gill_15642	630858.2604	6111704.531	3	5774	5811	0
gill_15643	632606.7597	6109974.619	3	5774	5811	0
gill_15644	632818.7373	6108644.682	3	5774	5811	0
gill_15645	632848.9939	6111908.282	3	5774	5811	0
gill_15646	628239.6324	6116895.18	3	5774	5811	0
gill_15647	614203.0073	6129282.627	3	5774	5811	0
gill_15648	632660.3448	6109675.558	3	5774	5811	0
gill_15649	632523.5856	6108479.995	3	5774	5811	0
gill_15650	630633.7985	6107611.305	3	5774	5811	0
gill_15651	614158.5681	6129281.48	3	5774	5811	0
gill_15652	627333.4076	6115833.554	3	5774	5811	0
gill_15653	629770.9187	6110926.631	3	5774	5811	0
gill_15654	630940.1896	6107397.593	3	5774	5811	0
gill_15655	630930.2313	6109256.886	3	5774	5811	0.5
gill_15656	621784.7208	6122948.844	3	5774	5811	0
gill_15657	632865.1772	6107087.105	3	5774	5811	0
gill_15658	633129.3755	6106794.332	3	5774	5811	0
gill_15659	632623.8163	6108115.509	3	5774	5811	0
gill_15660	632549.1683	6106331.624	3	5774	5811	0
gill_15661	633208.0957	6108433.599	3	5774	5811	0
gill_15662	615982.7877	6127547.48	3	5774	5811	0
gill_15663	630737.1828	6105610.004	3	5774	5811	0
gill_15664	632468.305	6110337.967	3	5774	5811	0
gill_15665	633109.8776	6108942.895	3	5774	5811	0
gill_15666	632818.0993	6112942.964	3	5774	5811	0
gill_15667	615289.8979	6128041.542	3	5774	5811	0
gill_15668	630838.713	6106503.797	3	5774	5811	0
gill_15669	632255.8286	6106100.204	3	5774	5811	0
gill_15670	632585.7838	6107891.668	3	5774	5811	0
gill_15671	631104.8888	6108961.372	3	5774	5811	0
gill_15672	632786.8689	6113988.772	3	5774	5811	0
gill_15673	617411.6631	6132851.661	3	5774	5811	0
gill_15674	726262.5677	6203231.049	3	5762	5772	0.5
gill_15675	721863.864	6202489.516	3	5762	5772	0.5
gill_15676	721980.8834	6199308.104	3	5762	5772	0.5
gill_15677	722380.8834	6199308.104	3	5762	5772	0.5
gill_15678	722164.0397	6201000.232	3	5762	5772	0.5
gill_15679	722995.7303	6203258.51	3	5762	5772	0.5
gill_15680	722995.7303	6202858.51	3	5762	5772	0.5
gill_15681	720887.7119	6201969.878	3	5762	5772	0.5
gill_15682	618284.8405	6079919.369	3	5762	5802	0
gill_15683	618038.4576	6074733.799	3	5762	5802	0.5
gill_15684	618803.9132	6074879.105	3	5762	5802	0.5
gill_15685	614590.6265	6073026.795	3	5762	5802	0
gill_15686	617207.3884	6072993.012	3	5762	5802	0.5
gill_15687	612707.0138	6071062.068	3	5762	5802	0
gill_15688	618749.9327	6076160.235	3	5762	5802	0
gill_15689	613190.0307	6071270.757	3	5762	5802	0.5
gill_15690	618178.4792	6072784.661	3	5762	5802	0
gill_15691	619341.2083	6065132.925	3	5762	5802	0
gill_15692	617047.2797	6066788.068	3	5762	5802	0.5
gill_15693	617896.556	6064100.885	3	5762	5802	0.5
gill_15694	617853.1967	6066783.086	3	5762	5802	0
gill_15695	619412.0868	6065499.548	3	5762	5802	0.5
gill_15696	616764.8564	6066209.098	3	5762	5802	0
gill_15697	604472.5512	6071530.089	3	5762	5858	0.5
gill_15698	604472.5512	6071930.089	3	5762	5858	0.5
gill_15699	604805.5582	6072714.262	3	5762	5858	0.5
gill_15700	605205.5582	6072714.262	3	5762	5858	0.5
gill_15701	604006.1387	6068855.014	3	5762	5858	0.5
gill_15702	604006.1387	6069255.014	3	5762	5858	0.5
gill_15703	604406.1387	6069255.014	3	5762	5858	0.5
gill_15704	604214.2721	6070473.742	3	5762	5858	0.5
gill_15705	603814.2721	6070473.742	3	5762	5858	0.5
gill_15706	607010.7609	6070286.551	3	5762	5858	0.5
gill_15707	607010.7609	6069886.551	3	5762	5858	0.5
gill_15708	607010.7609	6069486.551	3	5762	5858	0.5
gill_15771	723757.1878	6201928.781	3	5810	5822	0.5
gill_15772	720895.2842	6201552.621	3	5810	5822	0.5
gill_15773	723063.6979	6204742.568	3	5810	5822	0.5
gill_15774	723063.6979	6204342.568	3	5810	5822	0.5
gill_15775	725061.8806	6204394.286	3	5810	5822	0.5
gill_15776	723786.141	6203160.729	3	5810	5822	0.5
gill_15777	724186.141	6203160.729	3	5810	5822	0.5
gill_15778	723883.4082	6200814.605	3	5810	5822	0.5
gill_15779	616086.7285	6075208.09	3	5810	5850	0.5
gill_15780	615686.7285	6075208.09	3	5810	5850	0.5
gill_15781	615686.7285	6074808.09	3	5810	5850	0.5
gill_15782	615686.7285	6074408.09	3	5810	5850	0.5
gill_15783	615686.7285	6074008.09	3	5810	5850	0.5
gill_15784	615286.7285	6074008.09	3	5810	5850	0.5
gill_15785	615686.7285	6074008.09	3	5810	5850	0.5
gill_15786	615282.2823	6073383.386	3	5810	5850	0.5
gill_15787	615282.2823	6073783.386	3	5810	5850	0.5
gill_15788	615282.2823	6073383.386	3	5810	5850	0.5
gill_15789	614882.2823	6073383.386	3	5810	5850	0.5
gill_15790	615282.2823	6073383.386	3	5810	5850	0.5
gill_15791	614882.2823	6073383.386	3	5810	5850	0.5
gill_15792	614482.2823	6073383.386	3	5810	5850	0.5
gill_15793	614082.2823	6073383.386	3	5810	5850	0.5
gill_15794	616739.3594	6076283.673	3	5810	5850	0.5
gill_15795	616339.3594	6076283.673	3	5810	5850	0.5
gill_15796	615939.3594	6076283.673	3	5810	5850	0.5
gill_15797	616339.3594	6076283.673	3	5810	5850	0.5
gill_15798	616339.3594	6075883.673	3	5810	5850	0.5
gill_15799	616339.3594	6076283.673	3	5810	5850	0.5
gill_15800	615939.3594	6076283.673	3	5810	5850	0.5
gill_15843	736379.8361	6179919.922	3	5869	5906	0.5
gill_15844	736779.8361	6179919.922	3	5869	5906	0.5
gill_15845	736779.8361	6180319.922	3	5869	5906	0.5
gill_15846	736779.8361	6180719.922	3	5869	5906	0.5
gill_15847	732191.7628	6179694.389	3	5869	5906	0.5
gill_15848	732191.7628	6179294.389	3	5869	5906	0.5
gill_15849	731791.7628	6179294.389	3	5869	5906	0.5
gill_15850	731791.7628	6178894.389	3	5869	5906	0.5
gill_15851	731791.7628	6179294.389	3	5869	5906	0.5
gill_15852	722957.5363	6203025.749	3	5858	5868	0.5
gill_15853	726668.8863	6202973.527	3	5858	5868	0.5
gill_15854	724399.5599	6204285.817	3	5858	5868	0.5
gill_15855	723999.5599	6204285.817	3	5858	5868	0.5
gill_15856	728013.26	6207914.549	3	5858	5868	0.5
gill_15857	724769.3358	6204769.939	3	5858	5868	0.5
gill_15858	724769.3358	6205169.939	3	5858	5868	0.5
gill_15859	725073.5332	6205010.169	3	5858	5868	0.5
gill_15860	604084.1741	6069168.992	3	5858	5906	0.5
gill_15861	607239.2754	6069597.969	3	5858	5906	0.5
gill_15862	606839.2754	6069597.969	3	5858	5906	0.5
gill_15863	610106.433	6063949.759	3	5858	5906	0.5
gill_15864	603936.0999	6066380.937	3	5858	5906	0.5
gill_15865	603536.0999	6066380.937	3	5858	5906	0.5
gill_15866	604751.2871	6064059.561	3	5858	5906	0.5
gill_15867	604751.2871	6064459.561	3	5858	5906	0.5
gill_15868	618566.6013	6086114.589	3	5858	5906	0
gill_15869	618480.2318	6081858.432	3	5858	5906	0
gill_15870	617921.0297	6081896.942	3	5858	5906	0
gill_15871	615787.8587	6080692.938	3	5858	5906	0.5
gill_15872	620683.5099	6081769.853	3	5858	5906	0
gill_15873	618691.6459	6088129.777	3	5858	5906	0
gill_15874	618403.492	6084836.754	3	5858	5906	0.5
gill_15875	622552.3508	6085974.258	3	5858	5906	0
gill_15876	622990.0022	6085890.633	3	5858	5906	0
gill_15877	620940.0074	6084050.226	3	5858	5906	0.5
gill_15878	622373.0354	6085627.967	3	5858	5906	0
gill_15879	621661.9322	6086564.144	3	5858	5906	0
gill_15880	624432.8133	6086318.532	3	5858	5906	0
gill_15881	625738.2851	6089871.575	3	5858	5906	0
gill_15882	621550.0166	6090039.44	3	5858	5906	0
gill_15883	623140.472	6088276.893	3	5858	5906	0.5
gill_15884	622139.7842	6089168.238	3	5858	5906	0
gill_15885	622203.0237	6205989.204	3	5858	5906	0
gill_15886	620857.4026	6204208.487	3	5858	5906	0
gill_15887	621030.4803	6201969.07	3	5858	5906	0.5
